Mu,r,a,b,F_total,Cx,Cy,W,Chord,Phi,Q,T
0.45,0.0675,0.140310598790522,0.0633479324965493,0.773766494599197,0.940328232177613,0.366575537039623,0.900355173372854,0.0338625,42.1809123944494,0.00164701612755126,0.0587299180715538
0.46,0.069,0.138081194891439,0.0598691885251571,0.777113949728888,0.942874687801381,0.360932804822916,0.910826982218229,0.033435,41.7127155348834,0.00167298013505965,0.0594763869383517
0.47,0.0705,0.135851790992356,0.0563904445537648,0.780461404858579,0.945421143425148,0.35529007260621,0.921298791063603,0.0330075,41.2445186753175,0.00169122509321134,0.0601872736389628
0.48,0.072,0.133622387093273,0.0529117005823725,0.783808859988269,0.947967599048916,0.349647340389503,0.931770599908977,0.03258,40.7763218157515,0.00170085684862636,0.0608617424923538
0.49,0.0735,0.13139298319419,0.0494329566109803,0.78715631511796,0.950514054672684,0.344004608172797,0.942242408754352,0.0321525,40.3081249561855,0.00170093646680751,0.0614989522953265
0.5,0.075,0.129163579295107,0.045954212639588,0.79050377024765,0.953060510296452,0.338361875956091,0.952714217599726,0.031725,39.8399280966196,0.00169047926268573,0.0620980563225148
0.51,0.0765,0.128087843277453,0.0444165276681027,0.789849161824322,0.955735639832396,0.334822889672822,0.963755646159271,0.0312905,39.4102124056012,0.00173360999586667,0.0628258053439302
0.52,0.078,0.127012107259799,0.0428788426966175,0.789194553400993,0.95841076936834,0.331283903389553,0.974797074718815,0.030856,38.9804967145829,0.00177369906781486,0.0635334958525697
0.53,0.0795,0.125936371242145,0.0413411577251322,0.788539944977665,0.961085898904284,0.327744917106284,0.985838503278359,0.0304215,38.5507810235645,0.00181040583804889,0.0642210988312431
0.54,0.081,0.124860635224491,0.0398034727536469,0.787885336554336,0.963761028440228,0.324205930823015,0.996879931837904,0.029987,38.1210653325462,0.00184337860855162,0.0648885855141859
0.55,0.0825,0.123784899206837,0.0382657877821617,0.787230728131008,0.966436157976172,0.320666944539746,1.00792136039745,0.0295525,37.6913496415279,0.00187225460967518,0.0655359273870599
0.56,0.084,0.122709163189183,0.0367281028106764,0.786576119707679,0.969111287512116,0.317127958256477,1.01896278895699,0.029118,37.2616339505095,0.00189665998636958,0.0661630961869527
0.57,0.0855,0.121633427171529,0.0351904178391911,0.785921511284351,0.97178641704806,0.313588971973208,1.03000421751654,0.0286835,36.8319182594912,0.00191620978473452,0.0667700639023776
0.58,0.087,0.120557691153875,0.0336527328677059,0.785266902861023,0.974461546584004,0.310049985689939,1.04104564607608,0.028249,36.4022025684728,0.00193050793889501,0.0673568027732762
0.59,0.0885,0.119481955136221,0.0321150478962206,0.784612294437694,0.977136676119948,0.30651099940667,1.05208707463563,0.0278145,35.9724868774545,0.00193914725819997,0.0679232852910127
0.6,0.09,0.118406219118567,0.0305773629247353,0.783957686014366,0.979811805655892,0.302972013123401,1.06312850319517,0.02738,35.5427711864361,0.00194170941474478,0.0684694841983795
0.61,0.0915,0.117655728580754,0.0296298831889691,0.779584337905728,0.980773711085419,0.298977771305111,1.07465897104967,0.0269385,35.1818029415492,0.00196703664203388,0.0688327937494162
0.62,0.093,0.116905238042942,0.028682403453203,0.77521098979709,0.981735616514945,0.294983529486821,1.08618943890417,0.026497,34.8208346966623,0.00198901426771461,0.0691746937688427
0.63,0.0945,0.11615474750513,0.0277349237174368,0.770837641688451,0.982697521944472,0.290989287668531,1.09771990675867,0.0260555,34.4598664517754,0.00200743506999459,0.069495369058884
0.64,0.096,0.115404256967318,0.0267874439816706,0.766464293579813,0.983659427373998,0.286995045850241,1.10925037461317,0.025614,34.0988982068885,0.00202209042154735,0.0697950052393293
0.65,0.0975,0.114653766429506,0.0258399642459044,0.762090945471175,0.984621332803524,0.283000804031951,1.12078084246767,0.0251725,33.7379299620016,0.00203277046905516,0.0700737887475317
0.66,0.099,0.113903275891694,0.0248924845101382,0.757717597362537,0.985583238233051,0.279006562213661,1.13231131032217,0.024731,33.3769617171147,0.00203926431368099,0.0703319068384083
0.67,0.1005,0.113152785353882,0.023945004774372,0.753344249253899,0.986545143662577,0.275012320395371,1.14384177817667,0.0242895,33.0159934722278,0.00204136019246925,0.0705695475844398
0.68,0.102,0.11240229481607,0.0229975250386058,0.748970901145261,0.987507049092104,0.271018078577081,1.15537224603117,0.023848,32.6550252273409,0.00203884566067565,0.070786899875673
0.69,0.1035,0.111651804278258,0.0220500453028397,0.744597553036623,0.98846895452163,0.267023836758791,1.16690271388567,0.0234065,32.294056982454,0.00203150777502576,0.0709841534197154
0.7,0.105,0.110901313740446,0.0211025655670735,0.740224204927985,0.989430859951156,0.263029594940501,1.17843318174017,0.022965,31.9330887375671,0.00201913327790278,0.0711614987417405
0.71,0.1065,0.1107838364799,0.0206055324620391,0.731577172885944,0.991973964474124,0.260542880885804,1.19034218738941,0.0225165,31.6159984792828,0.00203290919868239,0.0712616648942153
0.72,0.108,0.110666359219354,0.0201084993570047,0.722930140843904,0.994517068997092,0.258056166831108,1.20225119303864,0.022068,31.2989082209985,0.00204410251218635,0.0713379638433895
0.73,0.1095,0.110548881958808,0.0196114662519703,0.714283108801863,0.99706017352006,0.255569452776411,1.21416019868788,0.0216195,30.9818179627142,0.00205263593389445,0.0713904610936832
0.74,0.111,0.110431404698262,0.0191144331469359,0.705636076759822,0.999603278043027,0.253082738721715,1.22606920433711,0.021171,30.6647277044299,0.00205843569609905,0.0714192221891257
0.75,0.1125,0.110313927437716,0.0186174000419015,0.696989044717781,1.002146382566,0.250596024667018,1.23797820998635,0.0207225,30.3476374461456,0.00206143174062352,0.0714243127133549
0.76,0.114,0.11019645017717,0.0181203669368671,0.688342012675741,1.00468948708896,0.248109310612322,1.24988721563558,0.020274,30.0305471878613,0.00206155791169146,0.0714057982896176
0.77,0.1155,0.110078972916624,0.0176233338318327,0.6796949806337,1.00723259161193,0.245622596557625,1.26179622128481,0.0198255,29.713456929577,0.00205875214894677,0.0713637445807693
0.78,0.117,0.109961495656078,0.0171263007267983,0.671047948591659,1.0097756961349,0.243135882502929,1.27370522693405,0.019377,29.3963666712927,0.00205295668062452,0.0712982172892737
0.79,0.1185,0.109844018395532,0.0166292676217639,0.662400916549619,1.01231880065787,0.240649168448232,1.28561423258328,0.0189285,29.0792764130084,0.00204411821687274,0.0712092821572062
0.8,0.12,0.109726541134986,0.0161322345167295,0.653753884507578,1.01486190518083,0.238162454393536,1.29752323823252,0.01848,28.762186154724,0.00203218814322478,0.0710970049662468
0.81,0.1215,0.110491892432778,0.0158508781719748,0.63824404062253,1.01605527535735,0.235255883974046,1.30961201806856,0.0180245,28.4748047569906,0.00202118683869452,0.0707018418443323
0.82,0.123,0.111257243730571,0.0155695218272202,0.622734196737483,1.01724864553386,0.232349313554557,1.3217007979046,0.017569,28.1874233592572,0.00200751659333872,0.070253353851016
0.83,0.1245,0.112022595028363,0.0152881654824655,0.607224352852435,1.01844201571037,0.229442743135067,1.33378957774064,0.0171135,27.9000419615237,0.00199117188548246,0.0697508055992086
0.84,0.126,0.112787946326156,0.0150068091377108,0.591714508967387,1.01963538588688,0.226536172715578,1.34587835757669,0.016658,27.6126605637903,0.00197215309653026,0.069193464717231
0.85,0.1275,0.113553297623948,0.0147254527929562,0.57620466508234,1.0208287560634,0.223629602296088,1.35796713741273,0.0162025,27.3252791660568,0.00195046667827619,0.0685806018488138
0.86,0.129,0.114318648921741,0.0144440964482015,0.560694821197292,1.02202212623991,0.220723031876599,1.37005591724877,0.015747,27.0378977683234,0.00192612531921631,0.0679114906530973
0.87,0.1305,0.115084000219533,0.0141627401034468,0.545184977312244,1.02321549641642,0.217816461457109,1.38214469708481,0.0152915,26.7505163705899,0.0018991481098635,0.0671854078046316
0.88,0.132,0.115849351517326,0.0138813837586922,0.529675133427197,1.02440886659293,0.21490989103762,1.39423347692085,0.014836,26.4631349728565,0.00186956070706459,0.0664016329933766
0.89,0.1335,0.116614702815118,0.0136000274139375,0.514165289542149,1.02560223676945,0.21200332061813,1.40632225675689,0.0143805,26.175753575123,0.0018373954973198,0.0655594489247022
0.9,0.135,0.117380054112911,0.0133186710691828,0.498655445657102,1.02679560694596,0.209096750198641,1.41841103659294,0.013925,25.8883721773896,0.00180269175910459,0.0646581413193878
0.91,0.1365,0.117498172530186,0.0130626058995657,0.486221742446019,1.02740443080512,0.206927079641017,1.42448417318674,0.0134625,25.6558827971906,0.00178148982312147,0.0637981701458796
0.92,0.138,0.117616290947462,0.0128065407299486,0.473788039234937,1.02801325466428,0.204757409083394,1.43055730978055,0.013,25.4233934169917,0.00175807977998739,0.0629008934577485
0.93,0.1395,0.117734409364737,0.0125504755603315,0.461354336023854,1.02862207852344,0.20258773852577,1.43663044637435,0.0125375,25.1909040367927,0.00173248173566657,0.0619662188115757
0.94,0.141,0.117852527782012,0.0122944103907144,0.448920632812772,1.0292309023826,0.200418067968146,1.44270358296816,0.012075,24.9584146565937,0.00170472108209488,0.0609940538215249
0.95,0.1425,0.117970646199288,0.0120383452210973,0.43648692960169,1.02983972624176,0.198248397410523,1.44877671956196,0.0116125,24.7259252763948,0.00167482863344504,0.05998430615933
0.96,0.144,0.118088764616563,0.0117822800514802,0.424053226390607,1.03044855010093,0.196078726852899,1.45484985615577,0.01115,24.4934358961958,0.00164284076228025,0.0589368835543074
0.97,0.1455,0.118206883033839,0.0115262148818631,0.411619523179525,1.03105737396009,0.193909056295275,1.46092299274958,0.0106875,24.2609465159969,0.00160879953559489,0.0578516937933496
0.98,0.147,0.118325001451114,0.011270149712246,0.399185819968442,1.03166619781925,0.191739385737652,1.46699612934338,0.010225,24.0284571357979,0.00157275285074311,0.0567286447209268
0.99,0.1485,0.118443119868389,0.0110140845426289,0.38675211675736,1.03227502167841,0.189569715180028,1.47306926593719,0.0097625,23.795967755599,0.00153475457125512,0.0555676442390866
1,0.15,0.118561238285665,0.0107580193730118,0.374318413546277,1.03288384553757,0.187400044622404,1.47914240253099,0.0093,23.5634783754,0,0
